scen_id,outlook,demand,carbon_tax_2030,annual_change_carbon_tax_2030,carbon_offset_limit,reserve_margin,carbon_offset_price,annual_change_fuel_price_hydrogen_import,fuel_price_import_from_laos,fuel_price_import_from_vietnam,fuel_price_import_from_indonesia,fuel_price_import_from_australia,fuel_price_import_from_cambodia,fuel_price_import_from_malaysia
s7716,import_without_australia,0.03,49.08573773,0.013560894,0.063083844,0.291601756,10.16260543,-0.047725319,60.73298712,90.2340866,106.2996353,87.87056028,143.8461093,95.0492657
s7717,import_without_australia,0.03,55.93526955,0.011314251,0.081203229,0.288761369,16.00829698,-0.019538998,59.13479694,105.1322607,108.0866952,139.8966576,174.9446831,116.7329293
s7718,import_without_australia,0.03,37.86191496,0.007808504,0.064448322,0.281626653,36.67946462,-0.049341217,57.11085296,102.4156935,113.2936059,106.0666441,139.2485412,119.1123058
s7719,import_without_australia,0.03,42.2110009,0.036887005,0.051268761,0.270099672,35.70759771,-0.039829359,67.10174779,63.40426641,113.1473047,128.8697357,118.1250813,86.65620043
s7720,import_without_australia,0.03,58.14472523,0.011474505,0.095378609,0.230867611,24.65233579,-0.0492908,55.91520247,67.32384488,111.196979,109.5312298,103.6204299,82.31839059
s7721,import_without_australia,0.03,44.56020775,0.03637031,0.078070207,0.291528973,37.98371135,-0.032175347,56.04065853,85.40498755,79.55685597,155.6743465,108.1726368,111.9360582
s7722,import_without_australia,0.03,56.78970705,0.048094258,0.077936425,0.314260896,20.7032429,-0.029006272,40.51475436,110.8267972,125.3604173,131.5170931,154.3865661,78.85297762
s7723,import_without_australia,0.03,57.04885587,0.002569132,0.069080757,0.290576117,22.80323073,-0.037713359,58.52772402,91.72202591,107.2854259,132.8422305,126.651611,87.15017604
s7724,import_without_australia,0.03,46.63496559,0.038438134,0.056065562,0.232777243,40.32740074,-0.042959972,59.09539192,89.06425258,117.9420322,140.5758023,119.9341946,99.82881928
s7725,import_without_australia,0.03,38.35980247,0.010944145,0.062747636,0.26321233,10.35581579,-0.001404994,68.57445142,103.636091,128.4145041,145.102521,133.1637108,111.8229878
s7726,import_without_australia,0.03,41.28983917,0.046116574,0.095408444,0.306500437,10.6141582,-0.049873998,55.517198,102.0568988,90.80291221,122.1211337,177.2269478,101.7608281
s7727,import_without_australia,0.03,58.34352142,0.018450874,0.099297762,0.302815652,17.42647535,-0.010538625,64.45118106,103.8483122,83.91638645,114.4924273,162.9144514,97.23767856
s7728,import_without_australia,0.03,53.49672548,0.030939051,0.07361293,0.319560208,20.66965942,-0.035850321,39.39656124,113.7619484,81.96929807,128.1385868,127.5020843,90.7962219
s7729,import_without_australia,0.03,41.72192512,0.04777354,0.079641043,0.245029012,35.76540335,-0.023086044,45.45523361,103.81523,75.44122781,90.72227741,99.66546363,123.3271055
s7730,import_without_australia,0.03,45.37063805,0.047452517,0.073468869,0.238425168,26.82442136,-0.026263982,52.78611602,88.79011429,98.29087098,136.2964313,135.2634671,113.7167268
s7731,import_without_australia,0.03,54.7781789,0.025640302,0.086379593,0.23125525,22.73374879,-0.040657494,46.94971668,84.78781862,77.14443558,150.0140594,114.410915,103.6299438
s7732,import_without_australia,0.03,49.04381901,0.001287494,0.075834203,0.285068744,39.76355399,-0.025554885,52.35299705,114.1748447,119.3641084,154.0549674,139.3805244,126.9063937
s7733,import_without_australia,0.03,56.16324696,0.035342937,0.058983178,0.23496397,42.0163758,-0.001015902,40.78406814,94.73281828,101.3286832,121.2660467,133.3348023,140.903376
s7734,import_without_australia,0.03,40.75567986,0.04409579,0.065987604,0.299748099,20.28296503,-0.022100186,47.00284365,109.4807439,108.4076336,120.0811048,128.1439079,122.0660779
s7735,import_without_australia,0.03,53.92600511,0.027720923,0.096374046,0.275288621,35.97181794,-0.037898726,54.94802032,99.9555457,118.9019248,131.2091311,166.8581879,99.84654323
s7736,import_without_australia,0.03,55.11202922,0.021092406,0.098926707,0.240017845,22.59609785,-0.032526627,52.11994684,112.3097868,80.82644398,143.3871616,164.8702342,110.1385317
s7737,import_without_australia,0.03,50.18081266,0.026616614,0.090802776,0.269619582,25.14676663,-0.01672187,66.88828094,103.1393216,116.9420213,146.8064283,175.0476865,122.4839939
s7738,import_without_australia,0.03,40.00897816,0.018257275,0.0599744,0.280032643,36.54195603,-0.005027693,46.15769063,67.06599023,72.28554008,116.6675942,161.3806557,129.0710455
s7739,import_without_australia,0.03,38.59018354,0.029921385,0.050548718,0.301337737,38.94930726,-0.021638518,51.5058009,89.72682221,72.69062757,84.63590346,123.2270846,124.1922862
s7740,import_without_australia,0.03,59.30307334,0.036464488,0.05493488,0.241784853,17.77607349,-0.027741512,43.78351192,73.48126117,116.0961498,103.1809688,163.5692351,115.3146505
s7741,import_without_australia,0.03,49.87414148,0.01736666,0.071594116,0.223325512,34.23980776,-0.038560565,52.90548807,82.30401961,132.2075466,109.9536383,115.856988,94.72721976
s7742,import_without_australia,0.03,58.53722162,0.008819462,0.094819166,0.248315695,24.99212225,-0.019885179,67.90560245,106.0953436,107.3696079,116.1453177,137.4381029,119.7669839
s7743,import_without_australia,0.03,50.54177309,0.045816778,0.070393992,0.257318273,33.79488848,-0.013642079,64.30992182,64.50388353,81.79007904,130.0576792,112.2880134,77.64763427
s7744,import_without_australia,0.03,47.31957468,0.038355451,0.078127661,0.260941662,26.66711693,-0.017255746,48.72259265,93.36208473,91.52328451,126.8964338,173.5865472,133.9496559
s7745,import_without_australia,0.03,57.26099908,0.041304395,0.092365324,0.261160687,44.2025721,-0.012531158,47.78625736,98.74807194,105.8955234,123.8459473,97.03450137,112.3366451
s7746,import_without_australia,0.03,41.48431281,0.029795224,0.053190357,0.236101703,33.54067746,-0.007994342,54.02675577,111.1542045,123.3146584,125.5051303,174.8397011,80.26802664
s7747,import_without_australia,0.03,56.00242819,0.011521104,0.065435923,0.246618615,37.25497314,-0.021430419,60.28857934,71.59601733,81.67558267,84.45437006,159.9871228,87.47209032
s7748,import_without_australia,0.03,56.66761613,0.027751545,0.082820479,0.231454703,15.19188563,-0.003043062,51.60624162,88.10042911,123.2929892,110.2791567,117.7783888,121.5258079
s7749,import_without_australia,0.03,55.57440019,0.033379628,0.090384435,0.268278938,36.9281364,-0.039119601,41.47035651,103.5789429,74.87877209,96.46420861,123.9840807,127.6197016
s7750,import_without_australia,0.03,40.81655454,0.014022019,0.081269418,0.241164011,29.67851118,-0.047312401,50.41471978,88.26844837,108.1824207,108.0750274,143.4552504,128.9502149
s7751,import_without_australia,0.03,46.78291031,0.008264435,0.068502926,0.263547039,33.2360708,-0.039155898,58.84486792,87.00938258,117.1662399,140.6699503,157.8683003,96.69904836
s7752,import_without_australia,0.03,51.08093224,0.015471362,0.094074641,0.21604401,36.84894723,-0.035707181,48.42759979,98.53173484,117.8907877,116.7547436,98.12696637,136.9580235
s7753,import_without_australia,0.03,53.30782539,0.027106639,0.099571664,0.225960496,32.63598267,-0.020125888,62.38625974,64.08681094,112.0437035,124.8951299,105.4074706,88.95582573
s7754,import_without_australia,0.03,53.9749066,0.020423444,0.052773989,0.232982896,25.19154996,-0.019480955,41.70322106,81.23359543,80.09295349,113.9862012,163.6359929,101.0226715
s7755,import_without_australia,0.03,52.32345285,0.012552574,0.088782357,0.255472523,26.96522272,-0.027044502,39.89592824,107.1532375,130.8001898,142.1223549,160.5507827,89.77369707
s7756,import_without_australia,0.03,58.53832476,0.022874177,0.052922,0.315392858,32.81521306,-0.000405757,56.62298813,89.77230562,97.04865127,118.5339412,170.8366575,132.6145136
s7757,import_without_australia,0.03,54.99657561,0.011117454,0.087832828,0.27118816,24.94639568,-0.048849002,50.35305626,85.8697827,131.6566923,98.34806427,112.9602037,100.5128783
s7758,import_without_australia,0.03,43.51725328,0.049493897,0.094179547,0.301312425,21.68023961,-0.031807927,58.72505004,88.70561855,125.953293,107.781376,154.9328564,132.7076711
s7759,import_without_australia,0.03,40.29803084,0.009147876,0.060763258,0.241353687,22.96143922,-0.015986928,48.77602817,74.82561724,76.5468907,126.1798648,140.1707518,142.9204981
s7760,import_without_australia,0.03,48.94740752,0.012466368,0.05694531,0.23985687,19.40542557,-0.020663218,51.9774799,97.22419715,105.9263144,122.4816889,131.8162196,104.7399378
s7761,import_without_australia,0.03,58.81140267,0.037314413,0.066598506,0.275374876,39.4711261,-0.010001548,66.15884827,84.01584128,104.0999742,129.6081114,142.8124982,83.41976981
s7762,import_without_australia,0.03,39.4010972,0.034298729,0.052351877,0.239579517,41.26802822,-0.042310366,65.79269164,76.85651833,74.46345563,95.06634555,145.2151819,109.362343
s7763,import_without_australia,0.03,41.70158675,0.020813109,0.073048412,0.303817868,14.004556,-0.03259405,54.18890209,72.20335288,85.96259397,125.1410502,169.5075236,78.30620875
s7764,import_without_australia,0.03,49.36899752,0.006490318,0.081372492,0.311612405,21.90424311,-0.035542099,37.66212591,79.15558353,126.2034335,155.3783527,133.9027299,142.1823017
s7765,import_without_australia,0.03,48.31068946,0.023149865,0.057887844,0.230631568,40.4292537,-0.030992002,54.61887917,65.07350407,74.24392648,124.0061276,156.8737238,84.44880134
s7766,import_without_australia,0.03,43.13822775,0.032142906,0.051693718,0.317659205,21.80985349,-0.043409866,61.68662692,69.01098328,94.94582318,132.1829057,164.403859,94.04514322
s7767,import_without_australia,0.03,44.91538209,0.009051258,0.085163019,0.252006991,16.73251177,-0.042082095,39.1400915,95.15671633,84.01213137,144.0306829,102.5058799,83.39878204
s7768,import_without_australia,0.03,42.28473565,0.039901947,0.064184168,0.258878528,30.43405202,-0.041848105,58.99170326,106.2374256,114.5764959,132.9844033,153.6228437,129.4720864
s7769,import_without_australia,0.03,39.02696533,0.043427833,0.076058711,0.288371435,37.0678035,-0.036933883,65.20504061,103.3446653,112.4357519,95.52077053,98.35186593,118.5828815
s7770,import_without_australia,0.03,57.78142904,0.004610983,0.085269957,0.249204781,29.47027948,-0.039726633,64.64514331,97.51923089,84.54116016,120.7184338,123.3005888,124.5513868
s7771,import_without_australia,0.03,53.69910261,0.028137341,0.093854845,0.287221565,42.31810772,-0.015195329,49.56168283,86.40258419,126.9441152,137.3442867,100.4987525,98.13624824
s7772,import_without_australia,0.03,52.58356974,0.002727423,0.076326845,0.256010337,31.76018421,-0.040319284,45.41572155,94.91113877,130.9357549,154.2419894,121.1216382,122.8744126
s7773,import_without_australia,0.03,37.81882699,0.039165805,0.070112818,0.319998866,41.60852286,-0.001882033,51.53755538,66.4816044,92.3389032,140.8847806,100.6096438,118.9748458
s7774,import_without_australia,0.03,52.80521111,0.00655991,0.096199698,0.309579756,29.27421004,-0.02454553,48.84449733,112.1189083,115.3941768,129.8011721,125.9003824,127.7683392
s7775,import_without_australia,0.03,49.9863732,0.048444087,0.076001651,0.316342867,35.10324732,-0.013539495,53.49435694,102.2108022,95.79810393,140.0002841,122.7340165,84.35752215
s7776,import_without_australia,0.03,43.77937893,0.033708068,0.098432899,0.241643689,44.922291,-0.009926377,51.14566823,80.8726458,115.8177914,89.85754701,103.0005806,126.9691194
s7777,import_without_australia,0.03,59.89184349,0.020389486,0.09623453,0.291359387,31.21987208,-0.049241205,67.1799125,91.62532793,87.76984095,153.2744265,132.1378539,90.45420564
s7778,import_without_australia,0.03,54.60168064,0.016646088,0.061977846,0.301148032,25.45973669,-0.009139621,42.58535167,89.56007694,113.9191171,130.6432179,150.9089062,118.2691141
s7779,import_without_australia,0.03,39.26861286,0.002326063,0.051403583,0.2436143,22.86669014,-0.045896775,58.37543,63.74944563,86.67229955,101.0908041,116.5140016,124.7231783
s7780,import_without_australia,0.03,37.93235647,0.018401018,0.092933028,0.226327958,13.93905971,-0.009078766,60.36588071,79.3990924,72.96895629,152.3801732,145.8405107,113.1056037
s7781,import_without_australia,0.03,50.83322971,0.015206077,0.086755771,0.247106476,38.83736244,-0.005189469,40.42330655,92.25841759,92.61365105,108.7007498,125.2637684,84.4817121
s7782,import_without_australia,0.03,52.8276502,0.008011015,0.088089152,0.259500534,23.31859348,-0.03841095,59.64359186,96.85700922,129.3577785,114.1827385,118.0400285,128.7429456
s7783,import_without_australia,0.03,56.25129582,0.002131339,0.074137605,0.23404458,29.99449099,-0.000136565,56.68435939,105.7307121,106.8798282,97.81452818,176.4967417,134.7882476
s7784,import_without_australia,0.03,39.62282788,0.021835825,0.096073013,0.228094741,10.10170349,-0.016913396,47.58626497,116.6179063,75.42795559,112.3545402,106.4369607,102.2283993
s7785,import_without_australia,0.03,41.18816354,0.048618709,0.095082911,0.28542463,18.05070781,-0.011729139,68.79326043,85.98526379,85.15082139,93.96563268,102.5942457,96.08646505
s7786,import_without_australia,0.03,46.66002088,0.0022215,0.054839121,0.311570104,17.41227024,-0.007915961,65.07619961,73.42909746,82.45228034,135.1896584,127.8790243,140.0748734
s7787,import_without_australia,0.03,44.86323696,0.048659391,0.057743625,0.318948493,30.55777471,-0.018537635,50.12845996,115.1134315,119.0716772,130.2168169,151.5420255,100.9387027
s7788,import_without_australia,0.03,41.98169904,0.006658534,0.084915003,0.264194163,13.61575561,-0.015684574,43.32111699,63.68211978,80.48534009,151.4362389,114.6327211,120.8219615
s7789,import_without_australia,0.03,38.46177473,0.035128006,0.080084603,0.30619164,12.80563038,-0.048601412,45.69657181,112.8741532,97.619527,107.0240056,155.014011,92.15268875
s7790,import_without_australia,0.03,53.5634918,0.0167976,0.064477115,0.250209941,43.36119301,-0.040967076,40.89218986,110.6573482,103.8579738,126.8348068,100.5195283,102.4029546
s7791,import_without_australia,0.03,45.43113102,0.014435941,0.076923664,0.320754253,26.2642848,-0.004888056,38.76796642,111.3627624,87.18687544,109.3067045,101.2337335,86.96017863
s7792,import_without_australia,0.03,57.42701236,0.039730554,0.068100779,0.292378028,14.57175782,-0.011819853,37.21971216,103.9134074,117.482476,134.7954038,99.81119903,125.0770757
s7793,import_without_australia,0.03,43.42145556,0.039273422,0.087283503,0.235045638,24.50641214,-0.015315745,55.82684552,64.80096746,105.0167107,118.2176028,139.5572647,85.01184974
s7794,import_without_australia,0.03,53.17356738,0.005401298,0.096843108,0.250644674,25.74544623,-0.034167274,58.55616025,112.9801334,127.8700288,117.9684919,155.5540563,96.50706568
s7795,import_without_australia,0.03,58.01747455,0.0389901,0.0706532,0.30559722,32.52927322,-0.019382841,59.49578161,68.1185235,120.0952026,110.3273535,119.3042339,138.4194641
s7796,import_without_australia,0.03,38.52352971,0.036066477,0.052488373,0.274767061,32.9427434,-0.026214578,50.2493619,95.68885252,124.4689956,92.6667401,144.9573765,105.2477098
s7797,import_without_australia,0.03,51.99041363,0.000600301,0.089127182,0.217125333,38.13696482,-0.012825659,52.15697152,114.6016729,72.42638686,115.5449535,125.7351622,106.3091222
s7798,import_without_australia,0.03,46.79653629,0.014847143,0.06964022,0.256828236,16.32843155,-0.031603204,52.0786261,70.27686067,115.6651529,116.3277048,164.3563527,90.69438444
s7799,import_without_australia,0.03,38.3167363,0.027688494,0.088978749,0.252164329,34.72415881,-0.03074977,58.42593918,71.42159432,98.5146987,130.3421076,172.3297489,80.38037308
s7800,import_without_australia,0.03,46.19123169,0.001698808,0.090994829,0.283654733,38.48279498,-0.044470698,40.36882876,76.67930476,95.6305739,100.2376435,108.7371848,83.32514051
s7801,import_without_australia,0.03,39.63888621,0.0445642,0.084139131,0.304625156,42.97059528,-0.014475267,47.07861958,90.16793094,115.1048055,136.2526917,145.0751408,103.0022719
s7802,import_without_australia,0.03,52.38049473,0.020187413,0.070031025,0.321453482,33.74920728,-0.043903173,64.19829487,67.83742214,73.40661027,148.9345882,158.0593484,124.9688642
s7803,import_without_australia,0.03,59.54048335,0.013380638,0.074524073,0.238090631,29.04889439,-0.02940923,50.06079382,83.06854982,106.8071325,100.5397663,125.4261432,105.3993604
s7804,import_without_australia,0.03,47.29953821,0.03932564,0.068478803,0.289128742,37.48386617,-0.029455533,51.76674968,66.59961505,103.8103706,104.2773686,149.8109571,127.1587671
s7805,import_without_australia,0.03,57.44859614,0.017493722,0.051476907,0.316202075,42.60686667,-0.030390216,38.05065911,116.995375,90.33523799,120.5941974,132.8698134,105.7001552
s7806,import_without_australia,0.03,49.34593835,0.022550664,0.078734921,0.220820112,43.60317609,-0.025474181,42.07152934,73.58858018,109.888892,117.827587,147.054079,108.4630339
s7807,import_without_australia,0.03,55.4579616,0.047377775,0.066954545,0.304754989,12.32612856,-0.039999969,62.69035263,101.9847805,103.1734804,90.40013668,97.78213184,79.15885773
s7808,import_without_australia,0.03,39.72670283,0.022296205,0.066608373,0.304966521,38.90696978,-0.006305058,66.39650452,103.4330431,79.49330675,123.6695191,102.3476059,88.63739611
s7809,import_without_australia,0.03,45.00920539,0.010576771,0.094435421,0.296203977,44.77198194,-0.046377969,51.33403723,84.92909344,85.73358583,148.4995349,145.6056534,135.7374495
s7810,import_without_australia,0.03,44.84325389,0.017711392,0.091801589,0.28947965,42.52860425,-0.048337003,42.44845837,71.20333043,73.67519091,127.1435452,120.7085349,87.30178887
s7811,import_without_australia,0.03,44.41089357,0.034300213,0.089601419,0.300765111,18.1610122,-0.012182062,47.25624211,81.42973293,89.34690543,124.0987091,126.8375696,130.6871677
s7812,import_without_australia,0.03,57.12510614,0.023533737,0.088709727,0.248787144,42.39871159,-0.020374942,55.43764374,65.60856212,118.2757173,105.0305217,162.2829506,79.43196771
s7813,import_without_australia,0.03,51.01676513,0.046555588,0.082879047,0.254742337,32.48024929,-0.009722213,43.85730783,100.9675098,123.16312,140.1017481,155.9281419,106.4381793
s7814,import_without_australia,0.03,42.31613833,0.007005739,0.081909981,0.290439635,37.30265156,-0.033571709,58.12809318,106.6368172,85.59989166,89.38274234,173.5158693,124.3057549
s7815,import_without_australia,0.03,56.03086485,0.037238656,0.074232919,0.224174565,39.91518704,-0.017868808,45.11142538,104.6996061,107.713161,86.72450731,147.4414925,115.9670211
s7816,import_without_australia,0.03,58.85594814,0.049186299,0.084882684,0.296131171,39.61465149,-0.017552727,51.93587896,63.21793073,96.98259567,155.8111745,121.7731967,93.89514254
s7817,import_without_australia,0.03,53.08716257,0.00370392,0.084996159,0.270574933,15.77469119,-0.035120964,62.9690612,85.77535595,116.477096,85.61355521,159.4001346,134.4579565
s7818,import_without_australia,0.03,54.86989382,0.016100255,0.084004002,0.255751868,41.43343002,-0.009046162,40.84067012,69.23724893,78.23587514,137.2678165,111.3532261,79.54463543
s7819,import_without_australia,0.03,38.40391496,0.003422763,0.076791129,0.231208619,23.99431756,-0.020899264,47.46302232,86.35166388,106.7663131,106.4504918,168.6248838,140.9677514
s7820,import_without_australia,0.03,50.06893044,0.004549451,0.090104419,0.246391022,17.96421431,-0.0255188,67.48364969,75.10583168,76.0655789,111.2601963,135.6573382,109.9315306
s7821,import_without_australia,0.03,58.32460462,0.016080972,0.076492358,0.266256804,32.29440995,-0.017095784,42.89531947,72.62076977,120.8377109,129.6832551,163.3529108,116.4353899
s7822,import_without_australia,0.03,46.94591081,0.028261869,0.069114009,0.276714252,21.71463558,-0.03994605,65.38197755,89.78781683,85.03075536,111.4260284,168.9290087,140.3412237
s7823,import_without_australia,0.03,38.27223931,0.044618083,0.059151804,0.234814072,34.404867,-0.041488004,67.78301087,69.42268621,109.2728884,142.7939397,155.7237425,95.00228929
s7824,import_without_australia,0.03,50.42810236,0.020537131,0.098639357,0.286459388,32.16386865,-0.004433391,38.46470889,103.0732847,86.36984866,131.8936107,121.6500723,97.41088412
s7825,import_without_australia,0.03,52.62159598,0.043109866,0.063697273,0.299647974,16.16620984,-0.009852027,67.36236682,113.9148938,131.0008631,139.3787394,171.710546,120.2079137
s7826,import_without_australia,0.03,51.75533949,0.005651311,0.067073735,0.258360473,28.48010147,-0.021135397,46.30754599,63.16857758,92.3121477,144.333441,150.3195183,98.83221136
s7827,import_without_australia,0.03,49.21261524,0.001053599,0.078366581,0.296839075,32.73089453,-0.025361127,49.49893379,97.66951245,118.3863623,108.1790551,137.9752364,109.806677
s7828,import_without_australia,0.03,50.08726885,0.037829092,0.098669901,0.323210977,24.27973348,-0.008012761,38.31325639,109.6838548,91.85531537,148.6066629,127.8514297,139.1629174
s7829,import_without_australia,0.03,54.10414385,0.02153021,0.053099797,0.222176021,43.69859061,-0.009325141,61.80895025,81.86246768,95.37933821,144.9169102,102.1929218,78.56772092
s7830,import_without_australia,0.03,50.88100361,0.03479913,0.053933924,0.257711952,25.22732421,-0.042750142,46.08776776,96.11683359,90.12304439,149.6752175,128.4619454,114.0813184
s7831,import_without_australia,0.03,46.21331556,0.046701412,0.094712512,0.279315883,14.30146275,-0.003355206,61.34314423,79.52196335,89.20076353,109.0367036,156.3898401,105.7904483
s7832,import_without_australia,0.03,57.77082774,0.017593107,0.05458314,0.236435399,10.69403571,-0.023015627,64.32175179,91.22839408,104.0784374,103.9148508,140.1068023,125.5352391
s7833,import_without_australia,0.03,54.31696826,0.043308871,0.094355962,0.289795271,15.63584307,-0.014369682,59.66194469,115.7110522,121.6324308,142.8577206,116.1975324,85.14476726
s7834,import_without_australia,0.03,45.73086677,0.031982981,0.074894591,0.261799895,41.09653817,-0.005110587,47.09488937,86.84077162,94.22059578,130.256012,151.7966601,112.005307
s7835,import_without_australia,0.03,45.66197996,0.047422779,0.069938112,0.244203822,28.76953172,-0.03425368,55.57847157,77.03371703,84.22940683,84.22148546,157.0932192,111.4466957
s7836,import_without_australia,0.03,47.13927322,0.04201579,0.059560361,0.264567278,15.57677733,-0.049616389,42.42561777,106.0769827,94.86588685,95.92178076,158.9697723,140.0965296
s7837,import_without_australia,0.03,39.10907438,0.005858361,0.092174759,0.315517556,15.28700532,-0.022528575,46.90597025,67.11546446,103.6044133,123.6743729,124.8270827,83.80766427
s7838,import_without_australia,0.03,41.94470141,0.017421494,0.094539032,0.238687163,40.17718358,-0.022997309,56.06268224,92.57448388,100.2704409,108.3571439,99.14992423,137.6094018
s7839,import_without_australia,0.03,41.36941555,0.027021765,0.094794807,0.230048178,43.03544571,-0.026014019,42.56082255,96.18114791,112.3380821,89.47285247,97.99380149,140.6644642
s7840,import_without_australia,0.03,44.52165685,0.000949941,0.065307862,0.284360763,27.98791799,-0.039452941,54.25363478,78.48407961,113.2429859,105.8013286,113.2903595,84.16217338
s7841,import_without_australia,0.03,50.52231384,0.005990258,0.061215834,0.264393039,31.10361724,-0.006155673,57.34498137,105.7972962,128.7730626,107.6021536,152.3074723,132.0955031
s7842,import_without_australia,0.03,52.16713249,0.011966846,0.057261123,0.299871683,38.98432399,-0.005671371,66.24419868,98.93356606,130.4921891,108.4530561,164.5324665,82.98961075
s7843,import_without_australia,0.03,56.24227198,0.033575361,0.064558646,0.259315224,31.45084522,-0.027358299,54.43253143,108.5708199,107.9935888,148.6815059,155.2953725,96.73537775
s7844,import_without_australia,0.03,48.72671582,0.004264524,0.061614243,0.272007436,19.32978784,-0.031476881,68.86855444,63.15954764,99.50521091,119.2307405,133.9828961,107.489068
s7845,import_without_australia,0.03,45.52431948,0.015077729,0.081038829,0.282690949,25.41862482,-0.023671775,56.49332152,104.8046177,113.1291119,146.1261048,135.4789698,84.01039908
s7846,import_without_australia,0.03,48.34647126,0.025113296,0.064293317,0.310217554,22.27096956,-0.01838288,48.30995044,113.0332653,126.3938576,90.62405588,133.8642581,141.4830468
s7847,import_without_australia,0.03,48.91038933,0.038297254,0.091770066,0.3123943,13.1870098,-0.045831374,63.81679857,84.91869509,94.09130916,107.4108372,108.9429029,97.08015035
s7848,import_without_australia,0.03,53.82358766,0.026856338,0.078762582,0.243215498,43.95533333,-0.023131345,48.45777034,111.4025346,121.5101935,119.3795243,123.9297512,103.3492936
s7849,import_without_australia,0.03,51.46492301,0.037422784,0.084542984,0.288085051,42.73627517,-0.040028436,65.94650526,70.65192219,94.53321189,125.8793683,150.3057335,81.87189418
s7850,import_without_australia,0.03,42.65676102,0.048782715,0.090660761,0.307435785,24.09159962,-0.020543591,53.96047754,93.09307607,77.53600098,150.8119083,129.4764433,94.38493602
s7851,import_without_australia,0.03,44.79399596,0.009730618,0.051386992,0.230941153,14.97280827,-0.011886285,42.8771387,107.4170089,98.81748413,125.7086438,142.3950064,139.2162202
s7852,import_without_australia,0.03,41.37260011,0.020578447,0.09381945,0.298687445,29.45851246,-0.034870627,43.19444163,88.34655657,116.7824418,106.8178658,155.8323062,98.76733872
s7853,import_without_australia,0.03,51.67853143,0.048251182,0.089520499,0.294622971,39.25750031,-0.023844596,55.48053606,94.50763336,118.7410941,122.9750625,154.0245607,101.8506607
s7854,import_without_australia,0.03,55.51929174,0.041044169,0.098474962,0.313526137,25.11828217,-0.032438125,57.45749967,100.7713353,112.9025464,114.7159952,142.9248846,137.711394
s7855,import_without_australia,0.03,58.61455936,0.043575613,0.078478492,0.225197737,16.33873205,-0.0386424,38.85205071,82.56235407,122.162569,125.0200929,123.5082504,110.4073025
s7856,import_without_australia,0.03,38.66726269,0.031933537,0.072280899,0.240307219,33.50452536,-0.006508863,62.24854941,112.824829,107.5247832,94.49251949,121.1381607,97.35784702
s7857,import_without_australia,0.03,52.0760586,0.041711181,0.06928219,0.240496042,44.53600466,-0.007529075,56.52105992,75.01585107,95.05442403,141.6667177,147.5765424,93.02905038
s7858,import_without_australia,0.03,55.16202344,0.037555136,0.068174389,0.32273287,44.06698069,-0.025911116,55.65256873,91.91623677,88.08950461,148.0727948,161.1203203,89.44602811
s7859,import_without_australia,0.03,48.22427722,0.049305524,0.070556061,0.293378053,34.61796136,-0.043396867,65.86540797,102.729462,72.18512848,123.0748356,165.7519271,136.7450433
s7860,import_without_australia,0.03,39.22555927,0.026768795,0.057768307,0.279780645,16.49815323,-0.041642581,42.77103233,80.1856806,93.16608992,120.5360274,110.7240687,92.61765031
s7861,import_without_australia,0.03,40.87032413,0.022692096,0.091614057,0.307516587,19.27772357,-0.040913327,41.56983968,66.73621625,115.454433,132.2742723,109.0694858,121.9274181
s7862,import_without_australia,0.03,45.98326884,0.016476931,0.072741223,0.309869851,24.91662429,-0.003992999,62.46600281,105.2017215,76.39434303,98.44419338,109.8951042,121.6428612
s7863,import_without_australia,0.03,54.66344986,0.00012457,0.096680845,0.302192675,15.36928431,-0.04570311,57.65264254,112.072993,105.3792643,124.8132731,156.0403634,77.15546394
s7864,import_without_australia,0.03,52.34297181,0.033299392,0.083700607,0.31700282,33.38744258,-0.017740051,48.25161387,73.12790227,131.7618966,145.6834234,169.9232042,119.9372134
s7865,import_without_australia,0.03,56.04971498,0.029041388,0.092348401,0.262163366,14.9693095,-0.02664215,54.89730182,71.3251701,103.9925767,145.0183781,158.1975655,82.08871054
s7866,import_without_australia,0.03,38.13548721,0.037607334,0.067714149,0.280482323,24.89094556,-0.028265442,53.56310136,110.9128981,83.48997031,101.9980714,140.6227273,114.7232316
s7867,import_without_australia,0.03,49.87518332,0.03495909,0.075039504,0.277639866,35.82844114,-0.04751192,60.78061893,73.18052359,84.72348504,121.7628797,146.9224558,123.8202579
s7868,import_without_australia,0.03,56.34197489,0.032620362,0.08118635,0.276440511,37.51094698,-0.004593746,55.89322301,77.55881917,89.96364792,155.7390332,145.0071176,124.1813055
s7869,import_without_australia,0.03,48.99270653,0.019000407,0.096034365,0.248948623,35.23643051,-0.029112282,62.9401039,109.3589892,118.5059933,95.4913198,127.3994597,141.0602285
s7870,import_without_australia,0.03,58.95590082,0.006239315,0.099403896,0.252647428,34.13306328,-0.026308371,54.54136481,116.5476902,124.9336377,105.0146049,107.4765166,139.6819035
s7871,import_without_australia,0.03,39.07466167,0.022378236,0.085041145,0.283520203,44.82858173,-0.049581953,63.19562574,63.36770818,87.23250061,103.9854647,124.8753161,132.4683639
s7872,import_without_australia,0.03,54.79188098,1.33E-05,0.08967516,0.262664317,33.65169173,-0.037374885,43.4645426,116.8995125,76.63958629,86.08718697,112.0621431,86.86215757
